file	format	type	num_seqs	sum_len	min_len	avg_len	max_len
myco.04.08.b.R1.filt.fastq.gz	FASTQ	DNA	7707	1853369	90	240.5	278
myco.04.08.b.R2.filt.fastq.gz	FASTQ	DNA	7707	1305334	90	169.4	230
myco.04.08.c.R2.filt.fastq.gz	FASTQ	DNA	6265	1065316	90	170.0	230
myco.04.08.c.R1.filt.fastq.gz	FASTQ	DNA	6265	1509843	90	241.0	278
myco.04.08.d.R1.filt.fastq.gz	FASTQ	DNA	7761	1843559	90	237.5	278
myco.04.08.e.R1.filt.fastq.gz	FASTQ	DNA	8291	1948250	90	235.0	278
myco.04.08.d.R2.filt.fastq.gz	FASTQ	DNA	7761	1325695	90	170.8	230
myco.04.08.e.R2.filt.fastq.gz	FASTQ	DNA	8291	1434621	90	173.0	230
myco.04.08.f.R1.filt.fastq.gz	FASTQ	DNA	9695	2329733	90	240.3	278
myco.04.08.f.R2.filt.fastq.gz	FASTQ	DNA	9695	1660514	90	171.3	230
myco.04.08.g.R1.filt.fastq.gz	FASTQ	DNA	7423	1780802	90	239.9	278
myco.04.08.g.R2.filt.fastq.gz	FASTQ	DNA	7423	1327136	90	178.8	230
myco.04.08.h.R1.filt.fastq.gz	FASTQ	DNA	5725	1381445	90	241.3	278
myco.04.09.a.R2.filt.fastq.gz	FASTQ	DNA	5234	883616	90	168.8	230
myco.04.08.h.R2.filt.fastq.gz	FASTQ	DNA	5725	994101	90	173.6	230
myco.04.09.a.R1.filt.fastq.gz	FASTQ	DNA	5234	1246386	90	238.1	278
myco.04.09.b.R1.filt.fastq.gz	FASTQ	DNA	9452	2274745	90	240.7	278
myco.04.09.d.R1.filt.fastq.gz	FASTQ	DNA	196	39033	101	199.1	278
myco.04.09.d.R2.filt.fastq.gz	FASTQ	DNA	196	32449	90	165.6	230
myco.04.09.b.R2.filt.fastq.gz	FASTQ	DNA	9452	1655367	90	175.1	230
myco.04.09.c.R1.filt.fastq.gz	FASTQ	DNA	12404	2925830	90	235.9	278
myco.04.09.c.R2.filt.fastq.gz	FASTQ	DNA	12404	2197945	90	177.2	230
myco.04.09.f.R1.filt.fastq.gz	FASTQ	DNA	9317	2234214	90	239.8	278
myco.04.09.e.R2.filt.fastq.gz	FASTQ	DNA	9007	1646109	90	182.8	230
myco.04.09.e.R1.filt.fastq.gz	FASTQ	DNA	9007	2154303	90	239.2	278
myco.04.09.f.R2.filt.fastq.gz	FASTQ	DNA	9317	1620577	90	173.9	230
myco.04.09.g.R2.filt.fastq.gz	FASTQ	DNA	9314	1608445	90	172.7	230
myco.04.09.g.R1.filt.fastq.gz	FASTQ	DNA	9314	2238018	90	240.3	278
myco.04.09.h.R1.filt.fastq.gz	FASTQ	DNA	8431	1986345	90	235.6	278
myco.04.09.h.R2.filt.fastq.gz	FASTQ	DNA	8431	1500776	90	178.0	230
myco.04.10.a.R2.filt.fastq.gz	FASTQ	DNA	3723	628835	90	168.9	230
myco.04.10.a.R1.filt.fastq.gz	FASTQ	DNA	3723	905749	90	243.3	278
myco.04.10.b.R2.filt.fastq.gz	FASTQ	DNA	4083	607239	90	148.7	230
myco.04.10.b.R1.filt.fastq.gz	FASTQ	DNA	4083	960618	92	235.3	278
myco.04.10.c.R1.filt.fastq.gz	FASTQ	DNA	6736	1626845	90	241.5	278
myco.04.10.e.R1.filt.fastq.gz	FASTQ	DNA	787	189404	93	240.7	278
myco.04.10.d.R1.filt.fastq.gz	FASTQ	DNA	2970	719384	90	242.2	278
myco.04.10.c.R2.filt.fastq.gz	FASTQ	DNA	6736	1216652	90	180.6	230
myco.04.10.d.R2.filt.fastq.gz	FASTQ	DNA	2970	516209	90	173.8	230
myco.04.10.e.R2.filt.fastq.gz	FASTQ	DNA	787	142027	91	180.5	230
myco.04.10.f.R1.filt.fastq.gz	FASTQ	DNA	2061	479020	90	232.4	278
myco.04.10.f.R2.filt.fastq.gz	FASTQ	DNA	2061	354164	90	171.8	230
myco.04.10.g.R1.filt.fastq.gz	FASTQ	DNA	6848	1653179	90	241.4	278
myco.04.10.g.R2.filt.fastq.gz	FASTQ	DNA	6848	1206792	90	176.2	230
myco.04.10.h.R2.filt.fastq.gz	FASTQ	DNA	6985	1221634	90	174.9	230
myco.04.11.a.R1.filt.fastq.gz	FASTQ	DNA	3522	836709	90	237.6	278
myco.04.10.h.R1.filt.fastq.gz	FASTQ	DNA	6985	1686698	90	241.5	278
myco.04.11.a.R2.filt.fastq.gz	FASTQ	DNA	3522	611682	90	173.7	230
myco.04.11.b.R1.filt.fastq.gz	FASTQ	DNA	5936	1441302	90	242.8	278
myco.04.11.b.R2.filt.fastq.gz	FASTQ	DNA	5936	1025484	90	172.8	230
myco.04.11.c.R2.filt.fastq.gz	FASTQ	DNA	6490	1169022	90	180.1	230
myco.04.11.d.R1.filt.fastq.gz	FASTQ	DNA	4195	1010584	90	240.9	278
myco.04.11.c.R1.filt.fastq.gz	FASTQ	DNA	6490	1561742	90	240.6	278
myco.04.11.d.R2.filt.fastq.gz	FASTQ	DNA	4195	672662	90	160.3	230
myco.04.11.f.R1.filt.fastq.gz	FASTQ	DNA	7355	1740426	90	236.6	278
myco.04.11.e.R2.filt.fastq.gz	FASTQ	DNA	5667	988186	90	174.4	230
myco.04.11.e.R1.filt.fastq.gz	FASTQ	DNA	5667	1375773	90	242.8	278
myco.04.11.f.R2.filt.fastq.gz	FASTQ	DNA	7355	1300511	90	176.8	230
myco.04.11.g.R1.filt.fastq.gz	FASTQ	DNA	5068	1209642	90	238.7	278
myco.04.11.g.R2.filt.fastq.gz	FASTQ	DNA	5068	867633	90	171.2	230
myco.04.11.h.R1.filt.fastq.gz	FASTQ	DNA	5592	1343770	90	240.3	278
myco.04.11.h.R2.filt.fastq.gz	FASTQ	DNA	5592	985812	90	176.3	230
myco.04.12.b.R1.filt.fastq.gz	FASTQ	DNA	2563	611448	92	238.6	278
myco.04.12.b.R2.filt.fastq.gz	FASTQ	DNA	2563	442082	90	172.5	230
myco.04.12.c.R1.filt.fastq.gz	FASTQ	DNA	4857	1176495	90	242.2	278
myco.04.12.c.R2.filt.fastq.gz	FASTQ	DNA	4857	836023	90	172.1	230
myco.04.12.d.R2.filt.fastq.gz	FASTQ	DNA	5866	1029980	90	175.6	230
myco.04.12.d.R1.filt.fastq.gz	FASTQ	DNA	5866	1406512	90	239.8	278
myco.04.12.e.R1.filt.fastq.gz	FASTQ	DNA	2750	664953	91	241.8	278
myco.04.12.e.R2.filt.fastq.gz	FASTQ	DNA	2750	468139	90	170.2	230
myco.04.12.f.R1.filt.fastq.gz	FASTQ	DNA	3129	753786	90	240.9	278
myco.04.12.f.R2.filt.fastq.gz	FASTQ	DNA	3129	543925	90	173.8	230
myco.04.12.g.R1.filt.fastq.gz	FASTQ	DNA	5217	1259941	90	241.5	278
myco.04.12.h.R2.filt.fastq.gz	FASTQ	DNA	609	108676	90	178.4	230
myco.04.12.g.R2.filt.fastq.gz	FASTQ	DNA	5217	974512	90	186.8	230
myco.04.12.h.R1.filt.fastq.gz	FASTQ	DNA	609	141967	90	233.1	278
myco.05.01.a.R1.filt.fastq.gz	FASTQ	DNA	5863	1459802	90	249.0	278
myco.05.01.a.R2.filt.fastq.gz	FASTQ	DNA	5863	1071821	90	182.8	230
myco.05.01.b.R2.filt.fastq.gz	FASTQ	DNA	13876	2342962	90	168.8	230
myco.05.01.b.R1.filt.fastq.gz	FASTQ	DNA	13876	3365549	90	242.5	278
myco.05.01.c.R1.filt.fastq.gz	FASTQ	DNA	7864	1796646	90	228.5	278
myco.05.01.c.R2.filt.fastq.gz	FASTQ	DNA	7864	1332672	90	169.5	230
myco.05.01.d.R2.filt.fastq.gz	FASTQ	DNA	7632	1192741	90	156.3	230
myco.05.01.d.R1.filt.fastq.gz	FASTQ	DNA	7632	1845584	90	241.8	278
myco.05.01.e.R1.filt.fastq.gz	FASTQ	DNA	12261	2775364	90	226.4	278
myco.05.01.e.R2.filt.fastq.gz	FASTQ	DNA	12261	2054899	90	167.6	230
myco.05.01.g.R1.filt.fastq.gz	FASTQ	DNA	11053	2616492	90	236.7	278
myco.05.01.f.R2.filt.fastq.gz	FASTQ	DNA	14884	2390249	90	160.6	230
myco.05.01.f.R1.filt.fastq.gz	FASTQ	DNA	14884	3646324	90	245.0	278
myco.05.01.h.R1.filt.fastq.gz	FASTQ	DNA	1	180	180	180.0	180
myco.05.01.g.R2.filt.fastq.gz	FASTQ	DNA	11053	1891003	90	171.1	230
myco.05.02.a.R1.filt.fastq.gz	FASTQ	DNA	24	5422	96	225.9	278
myco.05.01.h.R2.filt.fastq.gz	FASTQ	DNA	1	159	159	159.0	159
myco.05.02.a.R2.filt.fastq.gz	FASTQ	DNA	24	4119	90	171.6	230
myco.05.02.b.R1.filt.fastq.gz	FASTQ	DNA	9709	2168236	90	223.3	278
myco.05.02.b.R2.filt.fastq.gz	FASTQ	DNA	9709	1514379	90	156.0	230
myco.05.02.c.R1.filt.fastq.gz	FASTQ	DNA	12614	2990721	90	237.1	278
myco.05.02.c.R2.filt.fastq.gz	FASTQ	DNA	12614	2097820	90	166.3	230
myco.05.02.d.R1.filt.fastq.gz	FASTQ	DNA	4042	981065	90	242.7	278
myco.05.02.d.R2.filt.fastq.gz	FASTQ	DNA	4042	655591	90	162.2	230
myco.05.02.e.R2.filt.fastq.gz	FASTQ	DNA	9701	1682086	90	173.4	230
myco.05.02.e.R1.filt.fastq.gz	FASTQ	DNA	9701	2282792	90	235.3	278
myco.05.02.f.R1.filt.fastq.gz	FASTQ	DNA	13529	3216787	90	237.8	278
myco.05.02.f.R2.filt.fastq.gz	FASTQ	DNA	13529	2268918	90	167.7	230
myco.05.02.g.R1.filt.fastq.gz	FASTQ	DNA	13276	3137986	90	236.4	278
myco.05.02.g.R2.filt.fastq.gz	FASTQ	DNA	13276	2342016	90	176.4	230
myco.05.02.h.R2.filt.fastq.gz	FASTQ	DNA	8684	1499006	90	172.6	230
myco.05.02.h.R1.filt.fastq.gz	FASTQ	DNA	8684	2063855	90	237.7	278
myco.05.03.b.R1.filt.fastq.gz	FASTQ	DNA	15158	3675115	90	242.5	278
myco.05.03.b.R2.filt.fastq.gz	FASTQ	DNA	15158	2666818	90	175.9	230
myco.05.03.c.R1.filt.fastq.gz	FASTQ	DNA	8371	1940735	90	231.8	278
myco.05.03.c.R2.filt.fastq.gz	FASTQ	DNA	8371	1374565	90	164.2	230
myco.05.03.d.R1.filt.fastq.gz	FASTQ	DNA	5435	1315449	91	242.0	278
myco.05.03.a.R1.filt.fastq.gz	FASTQ	DNA	41179	9906942	90	240.6	278
myco.05.03.e.R2.filt.fastq.gz	FASTQ	DNA	15993	2771425	90	173.3	230
myco.05.03.e.R1.filt.fastq.gz	FASTQ	DNA	15993	3789446	90	236.9	278
myco.05.03.f.R1.filt.fastq.gz	FASTQ	DNA	15035	3603263	90	239.7	278
myco.05.03.f.R2.filt.fastq.gz	FASTQ	DNA	15035	2621883	90	174.4	230
myco.05.03.g.R1.filt.fastq.gz	FASTQ	DNA	9480	2262154	90	238.6	278
myco.05.03.g.R2.filt.fastq.gz	FASTQ	DNA	9480	1620664	90	171.0	230
myco.05.03.h.R1.filt.fastq.gz	FASTQ	DNA	8757	2103470	90	240.2	278
myco.05.03.h.R2.filt.fastq.gz	FASTQ	DNA	8757	1513591	90	172.8	230
myco.05.04.b.R1.filt.fastq.gz	FASTQ	DNA	3882	946272	90	243.8	278
myco.05.04.b.R2.filt.fastq.gz	FASTQ	DNA	3882	679706	90	175.1	230
myco.05.04.a.R1.filt.fastq.gz	FASTQ	DNA	21535	5219121	90	242.4	278
myco.05.04.a.R2.filt.fastq.gz	FASTQ	DNA	21535	3723684	90	172.9	230
myco.05.04.c.R1.filt.fastq.gz	FASTQ	DNA	12416	2819032	90	227.0	278
myco.05.04.d.R1.filt.fastq.gz	FASTQ	DNA	5471	1325185	90	242.2	278
myco.05.04.d.R2.filt.fastq.gz	FASTQ	DNA	5471	896787	90	163.9	230
myco.05.04.c.R2.filt.fastq.gz	FASTQ	DNA	12416	2091847	90	168.5	230
myco.05.04.e.R1.filt.fastq.gz	FASTQ	DNA	19193	4608896	90	240.1	278
myco.05.04.f.R1.filt.fastq.gz	FASTQ	DNA	15036	3622528	90	240.9	278
myco.05.04.f.R2.filt.fastq.gz	FASTQ	DNA	15036	2617436	90	174.1	230
myco.05.04.e.R2.filt.fastq.gz	FASTQ	DNA	19193	3457070	90	180.1	230
myco.05.04.g.R1.filt.fastq.gz	FASTQ	DNA	9133	2158948	90	236.4	278
myco.05.04.g.R2.filt.fastq.gz	FASTQ	DNA	9133	1548767	90	169.6	230
myco.05.04.h.R2.filt.fastq.gz	FASTQ	DNA	10520	1838169	90	174.7	230
myco.05.04.h.R1.filt.fastq.gz	FASTQ	DNA	10520	2525159	90	240.0	278
myco.05.05.a.R1.filt.fastq.gz	FASTQ	DNA	12804	2994932	90	233.9	278
myco.05.05.a.R2.filt.fastq.gz	FASTQ	DNA	12804	2164453	90	169.0	230
myco.05.05.b.R1.filt.fastq.gz	FASTQ	DNA	13294	3180222	90	239.2	278
myco.05.05.c.R2.filt.fastq.gz	FASTQ	DNA	8832	1534888	90	173.8	230
myco.05.05.b.R2.filt.fastq.gz	FASTQ	DNA	13294	2425183	90	182.4	230
myco.05.05.d.R1.filt.fastq.gz	FASTQ	DNA	7779	1908147	90	245.3	278
myco.05.05.c.R1.filt.fastq.gz	FASTQ	DNA	8832	2036059	90	230.5	278
myco.05.05.d.R2.filt.fastq.gz	FASTQ	DNA	7779	1385764	90	178.1	230
myco.05.05.f.R1.filt.fastq.gz	FASTQ	DNA	13659	3218037	90	235.6	278
myco.05.05.e.R1.filt.fastq.gz	FASTQ	DNA	18495	4408841	90	238.4	278
myco.05.05.e.R2.filt.fastq.gz	FASTQ	DNA	18495	3125946	90	169.0	230
myco.05.05.f.R2.filt.fastq.gz	FASTQ	DNA	13659	2499077	90	183.0	230
myco.05.05.g.R2.filt.fastq.gz	FASTQ	DNA	12134	2072353	90	170.8	230
myco.05.05.g.R1.filt.fastq.gz	FASTQ	DNA	12134	2902188	90	239.2	278
myco.05.05.h.R1.filt.fastq.gz	FASTQ	DNA	14914	3579687	90	240.0	278
myco.05.05.h.R2.filt.fastq.gz	FASTQ	DNA	14914	2576821	90	172.8	230
myco.05.06.a.R1.filt.fastq.gz	FASTQ	DNA	7277	1691622	90	232.5	278
myco.05.06.a.R2.filt.fastq.gz	FASTQ	DNA	7277	1236985	90	170.0	230
myco.05.06.b.R1.filt.fastq.gz	FASTQ	DNA	8024	1967160	90	245.2	278
myco.05.06.b.R2.filt.fastq.gz	FASTQ	DNA	8024	1194270	90	148.8	230
myco.05.06.d.R1.filt.fastq.gz	FASTQ	DNA	3058	628806	90	205.6	278
myco.05.06.c.R1.filt.fastq.gz	FASTQ	DNA	8643	2075985	90	240.2	278
myco.05.06.c.R2.filt.fastq.gz	FASTQ	DNA	8643	1372581	90	158.8	230
myco.05.06.d.R2.filt.fastq.gz	FASTQ	DNA	3058	453972	90	148.5	230
myco.05.06.e.R2.filt.fastq.gz	FASTQ	DNA	10079	1801620	90	178.7	230
myco.05.06.e.R1.filt.fastq.gz	FASTQ	DNA	10079	2399845	90	238.1	278
myco.05.06.f.R1.filt.fastq.gz	FASTQ	DNA	18046	3434729	90	190.3	278
myco.05.06.f.R2.filt.fastq.gz	FASTQ	DNA	18046	2985012	90	165.4	230
myco.05.06.g.R1.filt.fastq.gz	FASTQ	DNA	10174	2382149	90	234.1	278
myco.05.06.g.R2.filt.fastq.gz	FASTQ	DNA	10174	1758329	90	172.8	230
myco.05.07.a.R1.filt.fastq.gz	FASTQ	DNA	7751	1759592	90	227.0	278
myco.05.07.a.R2.filt.fastq.gz	FASTQ	DNA	7751	1403661	90	181.1	230
myco.05.06.h.R1.filt.fastq.gz	FASTQ	DNA	19294	4481589	90	232.3	278
myco.05.07.b.R1.filt.fastq.gz	FASTQ	DNA	11118	2603421	90	234.2	278
myco.05.06.h.R2.filt.fastq.gz	FASTQ	DNA	19294	3167661	90	164.2	230
myco.05.07.b.R2.filt.fastq.gz	FASTQ	DNA	11118	1896743	90	170.6	230
myco.05.07.d.R1.filt.fastq.gz	FASTQ	DNA	11041	2422986	90	219.5	278
myco.05.07.c.R1.filt.fastq.gz	FASTQ	DNA	16727	3805627	90	227.5	278
myco.05.07.d.R2.filt.fastq.gz	FASTQ	DNA	11041	1990802	90	180.3	230
myco.05.07.c.R2.filt.fastq.gz	FASTQ	DNA	16727	2874365	90	171.8	230
myco.05.07.e.R2.filt.fastq.gz	FASTQ	DNA	7029	1236226	90	175.9	230
myco.05.07.e.R1.filt.fastq.gz	FASTQ	DNA	7029	1708681	90	243.1	278
myco.05.07.f.R1.filt.fastq.gz	FASTQ	DNA	13543	3307423	90	244.2	278
myco.05.07.f.R2.filt.fastq.gz	FASTQ	DNA	13543	2337847	90	172.6	230
myco.05.07.g.R2.filt.fastq.gz	FASTQ	DNA	12773	2232414	90	174.8	230
myco.05.07.g.R1.filt.fastq.gz	FASTQ	DNA	12773	3013273	90	235.9	278
myco.05.07.h.R1.filt.fastq.gz	FASTQ	DNA	11758	2873022	90	244.3	278
myco.05.07.h.R2.filt.fastq.gz	FASTQ	DNA	11758	2048783	90	174.2	230
myco.05.08.b.R2.filt.fastq.gz	FASTQ	DNA	8630	1453857	90	168.5	230
myco.05.08.b.R1.filt.fastq.gz	FASTQ	DNA	8630	1895977	90	219.7	278
myco.05.08.a.R1.filt.fastq.gz	FASTQ	DNA	15289	3370464	90	220.5	278
myco.05.08.a.R2.filt.fastq.gz	FASTQ	DNA	15289	2886112	90	188.8	230
myco.05.08.c.R2.filt.fastq.gz	FASTQ	DNA	13375	2300853	90	172.0	230
myco.05.08.c.R1.filt.fastq.gz	FASTQ	DNA	13375	2909682	90	217.5	278
myco.05.08.e.R2.filt.fastq.gz	FASTQ	DNA	16785	3032170	90	180.6	230
myco.05.08.e.R1.filt.fastq.gz	FASTQ	DNA	16785	4085055	90	243.4	278
myco.05.08.d.R1.filt.fastq.gz	FASTQ	DNA	31351	7195353	90	229.5	278
myco.05.08.d.R2.filt.fastq.gz	FASTQ	DNA	31351	5568283	90	177.6	230
myco.05.08.f.R1.filt.fastq.gz	FASTQ	DNA	12228	2954990	90	241.7	278
myco.05.08.f.R2.filt.fastq.gz	FASTQ	DNA	12228	2046653	90	167.4	230
myco.05.08.g.R1.filt.fastq.gz	FASTQ	DNA	12399	2979394	90	240.3	278
myco.05.08.h.R2.filt.fastq.gz	FASTQ	DNA	12107	2206216	90	182.2	230
myco.05.08.h.R1.filt.fastq.gz	FASTQ	DNA	12107	2953994	90	244.0	278
myco.05.08.g.R2.filt.fastq.gz	FASTQ	DNA	12399	2108716	90	170.1	230
myco.05.09.a.R1.filt.fastq.gz	FASTQ	DNA	17043	3737060	90	219.3	278
myco.05.09.b.R2.filt.fastq.gz	FASTQ	DNA	19504	3352364	90	171.9	230
myco.05.09.a.R2.filt.fastq.gz	FASTQ	DNA	17043	2996232	90	175.8	230
myco.05.09.d.R1.filt.fastq.gz	FASTQ	DNA	32	7028	98	219.6	277
myco.05.09.d.R2.filt.fastq.gz	FASTQ	DNA	32	5805	99	181.4	230
myco.05.09.b.R1.filt.fastq.gz	FASTQ	DNA	19504	4485689	90	230.0	278
myco.05.09.c.R2.filt.fastq.gz	FASTQ	DNA	7646	1158783	90	151.6	230
myco.05.09.c.R1.filt.fastq.gz	FASTQ	DNA	7646	1538440	90	201.2	278
myco.05.09.f.R1.filt.fastq.gz	FASTQ	DNA	22911	5566257	90	243.0	278
myco.05.09.f.R2.filt.fastq.gz	FASTQ	DNA	22911	3973956	90	173.5	230
myco.05.09.e.R1.filt.fastq.gz	FASTQ	DNA	29872	7246211	90	242.6	278
myco.05.09.e.R2.filt.fastq.gz	FASTQ	DNA	29872	5233355	90	175.2	230
myco.05.09.h.R2.filt.fastq.gz	FASTQ	DNA	11209	1980084	90	176.7	230
myco.05.09.h.R1.filt.fastq.gz	FASTQ	DNA	11209	2732574	90	243.8	278
myco.06.01.a.R1.filt.fastq.gz	FASTQ	DNA	8	1897	160	237.1	278
myco.06.01.a.R2.filt.fastq.gz	FASTQ	DNA	8	1237	102	154.6	221
myco.05.09.g.R1.filt.fastq.gz	FASTQ	DNA	23931	5796727	90	242.2	278
myco.05.09.g.R2.filt.fastq.gz	FASTQ	DNA	23931	4374705	90	182.8	230
myco.06.01.c.R1.filt.fastq.gz	FASTQ	DNA	13646	3277795	90	240.2	278
myco.06.01.c.R2.filt.fastq.gz	FASTQ	DNA	13646	2416935	90	177.1	230
myco.06.01.b.R1.filt.fastq.gz	FASTQ	DNA	26466	6238960	90	235.7	278
myco.06.01.b.R2.filt.fastq.gz	FASTQ	DNA	26466	4597702	90	173.7	230
myco.06.01.e.R2.filt.fastq.gz	FASTQ	DNA	15277	2630790	90	172.2	230
myco.06.01.e.R1.filt.fastq.gz	FASTQ	DNA	15277	3685564	90	241.2	278
myco.06.01.d.R2.filt.fastq.gz	FASTQ	DNA	20614	3524316	90	171.0	230
myco.06.01.d.R1.filt.fastq.gz	FASTQ	DNA	20614	4991232	90	242.1	278
myco.06.01.f.R1.filt.fastq.gz	FASTQ	DNA	14962	3635247	90	243.0	278
myco.06.01.f.R2.filt.fastq.gz	FASTQ	DNA	14962	2583339	90	172.7	230
myco.06.01.h.R2.filt.fastq.gz	FASTQ	DNA	1	104	104	104.0	104
myco.06.01.h.R1.filt.fastq.gz	FASTQ	DNA	1	258	258	258.0	258
myco.06.01.g.R1.filt.fastq.gz	FASTQ	DNA	15506	3714646	90	239.6	278
myco.06.01.g.R2.filt.fastq.gz	FASTQ	DNA	15506	2766704	90	178.4	230
myco.06.02.b.R1.filt.fastq.gz	FASTQ	DNA	10976	2633852	90	240.0	278
myco.06.02.b.R2.filt.fastq.gz	FASTQ	DNA	10976	1851958	90	168.7	230
myco.06.02.a.R1.filt.fastq.gz	FASTQ	DNA	34232	7493209	90	218.9	278
myco.06.02.a.R2.filt.fastq.gz	FASTQ	DNA	34232	5907253	90	172.6	230
myco.06.02.d.R1.filt.fastq.gz	FASTQ	DNA	12169	2876358	90	236.4	278
myco.06.02.c.R1.filt.fastq.gz	FASTQ	DNA	27502	6532035	90	237.5	278
myco.06.02.d.R2.filt.fastq.gz	FASTQ	DNA	12169	1942648	90	159.6	230
myco.06.02.c.R2.filt.fastq.gz	FASTQ	DNA	27502	5022235	90	182.6	230
myco.06.02.e.R1.filt.fastq.gz	FASTQ	DNA	11254	2676748	90	237.8	278
myco.06.02.e.R2.filt.fastq.gz	FASTQ	DNA	11254	1996190	90	177.4	230
myco.06.02.f.R1.filt.fastq.gz	FASTQ	DNA	17601	4065438	90	231.0	278
myco.06.02.g.R1.filt.fastq.gz	FASTQ	DNA	11872	2832875	90	238.6	278
myco.06.02.g.R2.filt.fastq.gz	FASTQ	DNA	11872	2068239	90	174.2	230
myco.06.02.f.R2.filt.fastq.gz	FASTQ	DNA	17601	3155136	90	179.3	230
myco.06.02.h.R2.filt.fastq.gz	FASTQ	DNA	20325	3723655	90	183.2	230
myco.06.02.h.R1.filt.fastq.gz	FASTQ	DNA	20325	4922568	90	242.2	278
myco.06.03.a.R1.filt.fastq.gz	FASTQ	DNA	23233	5316990	90	228.9	278
myco.06.03.a.R2.filt.fastq.gz	FASTQ	DNA	23233	4020575	90	173.1	230
myco.06.03.b.R1.filt.fastq.gz	FASTQ	DNA	8417	2030533	90	241.2	278
myco.06.03.b.R2.filt.fastq.gz	FASTQ	DNA	8417	1511900	90	179.6	230
myco.06.03.c.R1.filt.fastq.gz	FASTQ	DNA	11510	2665069	90	231.5	278
myco.06.03.c.R2.filt.fastq.gz	FASTQ	DNA	11510	1923903	90	167.2	230
myco.06.03.d.R1.filt.fastq.gz	FASTQ	DNA	15755	3807014	90	241.6	278
myco.06.03.d.R2.filt.fastq.gz	FASTQ	DNA	15755	2672804	90	169.6	230
myco.06.03.e.R1.filt.fastq.gz	FASTQ	DNA	18142	4295522	90	236.8	278
myco.06.03.e.R2.filt.fastq.gz	FASTQ	DNA	18142	3096933	90	170.7	230
myco.06.03.f.R2.filt.fastq.gz	FASTQ	DNA	27103	5019198	90	185.2	230
myco.06.03.f.R1.filt.fastq.gz	FASTQ	DNA	27103	6524845	90	240.7	278
myco.06.03.g.R1.filt.fastq.gz	FASTQ	DNA	20064	4831762	90	240.8	278
myco.06.03.g.R2.filt.fastq.gz	FASTQ	DNA	20064	3687638	90	183.8	230
myco.06.03.h.R2.filt.fastq.gz	FASTQ	DNA	13443	2286076	90	170.1	230
myco.06.03.h.R1.filt.fastq.gz	FASTQ	DNA	13443	3036167	90	225.9	278
myco.06.04.a.R1.filt.fastq.gz	FASTQ	DNA	24057	5825624	90	242.2	278
myco.06.04.b.R1.filt.fastq.gz	FASTQ	DNA	12977	3118305	90	240.3	278
myco.06.04.a.R2.filt.fastq.gz	FASTQ	DNA	24057	4307905	90	179.1	230
myco.06.04.b.R2.filt.fastq.gz	FASTQ	DNA	12977	2270048	90	174.9	230
myco.06.04.d.R1.filt.fastq.gz	FASTQ	DNA	12041	2875911	90	238.8	278
myco.06.04.d.R2.filt.fastq.gz	FASTQ	DNA	12041	2136019	90	177.4	230
myco.06.04.c.R2.filt.fastq.gz	FASTQ	DNA	24550	4549962	90	185.3	230
myco.06.04.c.R1.filt.fastq.gz	FASTQ	DNA	24550	5862013	90	238.8	278
myco.06.04.e.R1.filt.fastq.gz	FASTQ	DNA	11375	2525437	90	222.0	278
myco.06.04.e.R2.filt.fastq.gz	FASTQ	DNA	11375	2008888	90	176.6	230
myco.06.04.f.R2.filt.fastq.gz	FASTQ	DNA	11033	1853295	90	168.0	230
myco.06.04.f.R1.filt.fastq.gz	FASTQ	DNA	11033	2630936	90	238.5	278
myco.06.04.g.R2.filt.fastq.gz	FASTQ	DNA	10793	1894849	90	175.6	230
myco.06.04.g.R1.filt.fastq.gz	FASTQ	DNA	10793	2536040	90	235.0	278
myco.06.05.a.R1.filt.fastq.gz	FASTQ	DNA	9529	2307999	90	242.2	278
myco.06.05.a.R2.filt.fastq.gz	FASTQ	DNA	9529	1643471	90	172.5	230
myco.06.05.b.R1.filt.fastq.gz	FASTQ	DNA	8384	2019669	90	240.9	278
myco.06.05.b.R2.filt.fastq.gz	FASTQ	DNA	8384	1475496	90	176.0	230
myco.06.04.h.R1.filt.fastq.gz	FASTQ	DNA	19028	4479281	90	235.4	278
myco.06.04.h.R2.filt.fastq.gz	FASTQ	DNA	19028	3452957	90	181.5	230
myco.06.05.d.R1.filt.fastq.gz	FASTQ	DNA	9176	2214265	90	241.3	278
myco.06.05.d.R2.filt.fastq.gz	FASTQ	DNA	9176	1577202	90	171.9	230
myco.06.05.c.R1.filt.fastq.gz	FASTQ	DNA	23876	4077947	90	170.8	278
myco.06.05.c.R2.filt.fastq.gz	FASTQ	DNA	23876	3705862	90	155.2	230
myco.06.05.e.R1.filt.fastq.gz	FASTQ	DNA	10828	2589127	90	239.1	278
myco.06.05.e.R2.filt.fastq.gz	FASTQ	DNA	10828	1869603	90	172.7	230
myco.06.05.f.R1.filt.fastq.gz	FASTQ	DNA	6893	1644659	90	238.6	278
myco.06.05.f.R2.filt.fastq.gz	FASTQ	DNA	6893	1193240	90	173.1	230
myco.06.05.g.R2.filt.fastq.gz	FASTQ	DNA	12113	2139284	90	176.6	230
myco.06.05.g.R1.filt.fastq.gz	FASTQ	DNA	12113	2863936	90	236.4	278
myco.06.05.h.R1.filt.fastq.gz	FASTQ	DNA	13125	3141219	90	239.3	278
myco.06.05.h.R2.filt.fastq.gz	FASTQ	DNA	13125	2309447	90	176.0	230
